valence,acousticness,danceability,explicit,track_genre,loudness,popularity
0.132,0.925,0.444,False,acoustic,-11.449,40
0.405,0.695,0.606,False,acoustic,-8.317,26
0.771,0.597,0.745,False,acoustic,-9.617,16
0.203,0.879,0.526,False,acoustic,-11.316,38
0.331,0.472,0.614,False,acoustic,-8.008,22
0.54,0.84,0.473,False,acoustic,-6.733,24
0.264,0.608,0.439,False,acoustic,-9.573,26
0.326,0.639,0.665,False,acoustic,-9.409,27
0.151,0.834,0.534,False,acoustic,-12.406,38
0.38,0.0594,0.457,False,acoustic,-7.952,7
0.894,0.834,0.5,True,acoustic,-10.826,1
0.29,0.341,0.448,False,acoustic,-7.449,16
0.383,0.506,0.699,False,acoustic,-6.052,23
0.402,0.724,0.564,False,acoustic,-8.922,26
0.637,0.605,0.404,True,acoustic,-8.272,11
0.311,0.818,0.501,True,acoustic,-8.167,26
0.4,0.00323,0.461,True,acoustic,-6.028,3
0.707,0.797,0.675,True,acoustic,-13.392,17
0.34,0.885,0.505,False,acoustic,-10.423,32
0.0571,0.00396,0.547,False,acoustic,-8.174,0
0.94,0.0273,0.589,False,acoustic,-2.948,16
0.343,0.868,0.503,False,acoustic,-14.312,36
0.38,0.423,0.611,False,acoustic,-8.899,20
0.331,0.719,0.55,False,acoustic,-8.404,28
0.369,0.87,0.656,False,acoustic,-9.905,34
0.362,0.0411,0.524,False,acoustic,-5.443,10
0.153,0.855,0.34,False,acoustic,-12.98,39
0.38,0.466,0.598,False,acoustic,-8.627,20
0.677,0.805,0.514,False,acoustic,-8.978,18
0.174,0.875,0.448,False,acoustic,-10.17,39
0.153,0.839,0.441,False,acoustic,-7.572,35
0.467,0.887,0.636,False,acoustic,-11.191,31
0.172,0.437,0.445,False,acoustic,-19.113,35
0.189,0.647,0.435,False,acoustic,-15.75,35
0.289,0.784,0.656,False,acoustic,-6.841,32
0.411,0.912,0.609,False,acoustic,-19.163,50
0.134,0.111,0.448,False,acoustic,-3.755,5
0.831,0.362,0.545,False,acoustic,-14.844,19
0.636,0.277,0.626,False,acoustic,-5.656,16
0.38,0.705,0.572,False,acoustic,-9.108,27
0.636,0.0356,0.368,False,acoustic,-3.032,15
0.425,0.823,0.51,False,acoustic,-10.371,29
0.143,0.517,0.55,False,acoustic,-10.73,24
0.49,0.933,0.487,False,acoustic,-11.238,28
0.192,0.828,0.309,False,acoustic,-8.402,33
0.303,0.243,0.38,False,acoustic,-4.245,15
0.423,0.647,0.716,False,acoustic,-8.733,24
0.204,0.853,0.407,False,acoustic,-7.991,34
0.335,0.534,0.657,False,acoustic,-10.202,24
0.328,0.584,0.534,False,acoustic,-8.905,23
0.542,0.256,0.603,False,acoustic,-10.875,16
0.656,0.00721,0.725,False,acoustic,-8.214,13
0.575,0.028,0.448,False,acoustic,-5.719,13
0.839,0.0319,0.595,False,acoustic,-4.849,15
0.672,0.689,0.686,False,acoustic,-10.912,22
0.286,0.351,0.693,False,acoustic,-11.66,20
0.136,0.873,0.71,False,acoustic,-9.91,38
0.685,0.497,0.691,False,acoustic,-9.114,17
0.694,0.724,0.642,False,acoustic,-16.142,28
0.744,0.397,0.48,True,acoustic,-3.547,10
0.798,0.059,0.785,False,acoustic,-6.177,16
0.567,0.811,0.668,True,acoustic,-9.415,19
0.383,0.901,0.758,False,acoustic,-10.474,35
0.739,0.389,0.49,False,acoustic,-2.244,20
0.548,0.0362,0.389,False,acoustic,-3.218,14
0.858,0.777,0.387,True,acoustic,-9.633,3
0.578,8.77e-05,0.408,False,acoustic,-5.501,12
0.396,0.922,0.486,False,acoustic,-14.271,37
0.475,0.979,0.638,False,acoustic,-13.683,37
0.519,0.389,0.522,False,acoustic,-6.765,18
0.373,0.901,0.49,False,acoustic,-10.992,33
0.21,0.862,0.674,False,acoustic,-13.448,41
0.502,0.45,0.778,False,acoustic,-8.228,20
0.183,0.264,0.259,False,acoustic,-13.639,14
0.357,0.948,0.408,False,acoustic,-18.102,48
0.243,0.865,0.663,False,acoustic,-9.587,36
0.307,0.0516,0.625,False,acoustic,-6.296,9
0.517,0.924,0.529,False,acoustic,-23.684,63
0.335,0.758,0.57,False,acoustic,-4.192,31
0.238,0.812,0.566,False,acoustic,-12.483,35
0.292,0.194,0.598,False,acoustic,-10.847,13
0.397,0.137,0.713,False,acoustic,-11.057,13
0.186,0.163,0.547,False,acoustic,-11.118,10
0.868,0.787,0.806,False,acoustic,-10.43,11
0.789,0.0324,0.548,False,acoustic,-6.106,15
0.592,0.194,0.643,False,acoustic,-4.95,17
0.347,0.0622,0.428,False,acoustic,-4.478,9
0.294,0.215,0.432,False,acoustic,-4.662,12
0.278,0.288,0.366,False,acoustic,-7.9,13
0.494,0.341,0.325,False,acoustic,-12.733,18
0.384,0.867,0.46,False,acoustic,-12.093,34
0.394,0.259,0.613,False,acoustic,-3.524,18
0.109,0.266,0.492,False,acoustic,-8.967,9
0.381,0.881,0.57,False,acoustic,-7.613,32
0.275,0.705,0.494,False,acoustic,-6.095,29
0.408,0.65,0.74,False,acoustic,-10.013,27
0.361,0.92,0.49,False,acoustic,-9.248,32
0.256,0.812,0.465,False,acoustic,-14.143,36
0.261,0.849,0.477,False,acoustic,-11.666,36
0.155,0.916,0.411,False,acoustic,-10.178,38
0.307,0.564,0.592,False,acoustic,-9.833,24
0.153,0.744,0.439,False,acoustic,-10.92,32
0.937,0.588,0.659,False,acoustic,-4.659,11
0.374,0.082,0.373,False,acoustic,-7.358,7
0.227,0.327,0.236,False,acoustic,-5.477,12
0.393,0.898,0.337,False,acoustic,-15.051,37
0.564,0.883,0.462,False,acoustic,-7.038,24
0.451,0.612,0.51,False,acoustic,-4.432,25
0.491,0.286,0.56,False,acoustic,-3.923,17
0.884,0.434,0.711,False,acoustic,-11.211,14
0.329,0.957,0.759,False,acoustic,-13.035,42
0.192,0.202,0.38,False,acoustic,-6.507,8
0.94,0.326,0.598,True,acoustic,-10.265,6
0.302,0.879,0.651,False,acoustic,-6.002,37
0.903,0.64,0.306,False,acoustic,-2.877,11
0.893,0.692,0.469,True,acoustic,-10.102,1
0.446,0.000158,0.442,False,acoustic,-4.662,8
0.205,0.946,0.592,False,acoustic,-16.517,49
0.704,0.885,0.698,False,acoustic,-6.246,21
0.199,0.732,0.396,False,acoustic,-10.739,31
0.289,0.979,0.559,False,acoustic,-16.34,47
0.23,0.853,0.52,False,acoustic,-14.5,41
0.244,0.00402,0.231,False,acoustic,-7.257,0
0.275,0.852,0.807,False,acoustic,-19.883,56
0.31,0.846,0.619,False,acoustic,-7.744,32
0.344,0.869,0.605,False,acoustic,-8.924,33
0.223,0.368,0.529,False,acoustic,-7.036,15
0.361,0.199,0.459,False,acoustic,-5.672,12
0.33,0.936,0.515,False,acoustic,-17.61,49
0.329,0.861,0.46,False,acoustic,-8.621,31
0.96,0.0142,0.829,False,acoustic,-4.937,18
0.635,0.0159,0.524,False,acoustic,-4.708,14
0.222,0.0694,0.626,False,acoustic,-7.507,6
0.459,0.5,0.491,False,acoustic,-9.379,19
0.27,0.56,0.586,False,acoustic,-6.267,25
0.611,0.991,0.653,False,acoustic,-11.07,26
0.518,0.874,0.558,False,acoustic,-13.379,31
0.166,0.788,0.45,False,acoustic,-6.833,35
0.303,0.85,0.254,False,acoustic,-10.02,31
0.173,0.897,0.625,False,acoustic,-13.819,44
0.69,0.03,0.518,False,acoustic,-5.725,12
0.678,0.067,0.591,False,acoustic,-8.34,13
0.919,0.84,0.609,False,acoustic,-5.465,10
0.766,0.0567,0.524,False,acoustic,-6.611,12
0.615,0.789,0.71,False,acoustic,-5.945,25
0.556,0.0874,0.578,False,acoustic,-5.506,14
0.917,0.328,0.748,False,acoustic,-7.788,11
0.205,0.157,0.399,False,acoustic,-10.694,8
0.741,0.146,0.625,False,acoustic,-5.995,15
0.954,0.616,0.64,False,acoustic,-11.124,9
0.192,0.91,0.446,False,acoustic,-12.119,38
0.45,0.13,0.444,False,acoustic,-4.607,12
0.905,0.84,0.408,False,acoustic,-10.773,7
0.63,0.00897,0.658,False,acoustic,-6.807,13
0.368,0.487,0.427,False,acoustic,-5.378,21
0.804,0.0116,0.549,False,acoustic,-5.08,14
0.282,0.674,0.284,False,acoustic,-9.352,24
0.621,0.642,0.522,False,acoustic,-10.989,21
0.886,0.018,0.719,False,acoustic,-4.233,17
0.851,0.661,0.544,False,acoustic,-2.73,16
0.74,0.629,0.672,False,acoustic,-3.693,21
0.332,0.000488,0.573,True,acoustic,-5.435,2
0.9,0.534,0.495,True,acoustic,-3.1,8
0.944,0.24,0.48,False,acoustic,-8.976,9
0.186,0.368,0.57,False,acoustic,-5.873,15
0.186,0.368,0.57,False,acoustic,-5.873,17
0.254,0.643,0.612,False,acoustic,-9.773,28
0.15,0.395,0.401,False,acoustic,-5.846,16
0.457,0.81,0.759,True,acoustic,-10.707,24
0.836,0.807,0.737,False,acoustic,-7.934,12
0.51,0.872,0.639,False,acoustic,-7.157,29
0.67,0.14,0.532,False,acoustic,-7.065,13
0.894,0.00453,0.656,False,acoustic,-3.929,17
0.342,0.86,0.597,False,acoustic,-8.559,33
0.235,0.911,0.496,False,acoustic,-15.584,45
0.128,0.89,0.613,False,acoustic,-11.33,41
0.51,0.0365,0.61,False,acoustic,-5.431,12
0.547,0.052,0.63,False,acoustic,-11.054,13
0.216,0.84,0.659,False,acoustic,-12.56,38
0.354,0.537,0.559,False,acoustic,-4.11,25
0.552,0.6,0.804,False,acoustic,-7.845,23
0.345,0.855,0.637,False,acoustic,-9.07,33
0.754,0.379,0.795,False,acoustic,-4.831,18
0.278,0.535,0.57,False,acoustic,-7.034,24
0.551,0.472,0.565,False,acoustic,-7.258,18
0.501,0.791,0.776,False,acoustic,-7.496,28
0.753,0.0602,0.328,False,acoustic,-8.124,10
0.366,0.706,0.438,False,acoustic,-7.676,27
0.528,0.701,0.546,False,acoustic,-9.308,24
0.16,0.825,0.424,False,acoustic,-13.259,38
0.704,0.836,0.586,False,acoustic,-7.834,17
0.543,0.829,0.532,False,acoustic,-8.524,25
0.724,0.656,0.735,False,acoustic,-19.032,36
0.184,0.859,0.315,False,acoustic,-8.112,34
0.617,0.0299,0.625,False,acoustic,-7.354,13
0.778,0.648,0.594,False,acoustic,-10.096,15
0.376,0.303,0.414,False,acoustic,-5.647,16
0.74,0.184,0.615,False,acoustic,-6.573,16
0.171,0.202,0.381,False,acoustic,-11.36,8
0.351,0.921,0.466,False,acoustic,-13.118,36
0.402,0.00662,0.636,False,acoustic,-4.765,11
0.555,0.517,0.545,False,acoustic,-7.344,21
0.765,0.724,0.532,True,acoustic,-6.304,9
0.354,0.727,0.615,False,acoustic,-10.054,29
0.26,0.781,0.664,False,acoustic,-7.007,33
0.788,0.00798,0.466,False,acoustic,-7.428,11
0.665,0.0675,0.342,False,acoustic,-6.015,11
0.943,0.569,0.583,False,acoustic,-11.147,8
0.706,0.806,0.699,False,acoustic,-7.264,19
0.307,0.259,0.645,False,acoustic,-7.551,14
0.51,0.395,0.577,False,acoustic,-8.77,18
0.849,0.256,0.529,True,acoustic,-4.061,10
0.417,1.09e-05,0.455,True,acoustic,-4.527,3
0.552,0.0022,0.455,True,acoustic,-4.316,7
0.394,0.858,0.662,False,acoustic,-7.394,32
0.75,0.784,0.486,True,acoustic,-11.703,11
0.286,0.00145,0.285,False,acoustic,-5.414,3
0.793,0.0345,0.673,False,acoustic,-5.021,14
0.527,0.0512,0.753,False,acoustic,-4.57,15
0.467,0.713,0.639,False,acoustic,-6.844,26
0.565,0.542,0.748,False,acoustic,-7.019,22
0.362,0.00374,0.458,False,acoustic,-7.16,6
0.19,0.0881,0.483,False,acoustic,-5.111,7
0.95,0.00676,0.64,False,acoustic,-4.129,15
0.342,0.958,0.483,False,acoustic,-11.535,36
0.397,0.0314,0.512,False,acoustic,-7.738,7
0.52,0.874,0.817,False,acoustic,-7.73,29
0.484,0.46,0.505,False,acoustic,-4.301,21
0.246,0.911,0.591,False,acoustic,-8.554,38
0.243,0.992,0.474,False,acoustic,-27.372,96
0.222,0.935,0.427,False,acoustic,-11.564,38
0.785,0.706,0.563,False,acoustic,-10.862,14
0.323,0.781,0.354,False,acoustic,-9.779,29
0.338,0.982,0.514,False,acoustic,-14.957,42
0.0419,0.26,0.285,False,acoustic,-10.523,6
0.664,0.809,0.802,False,acoustic,-17.1,34
0.424,0.747,0.614,False,acoustic,-6.205,27
0.395,0.877,0.63,False,acoustic,-6.952,34
0.141,0.69,0.543,False,acoustic,-9.46,31
0.141,0.772,0.397,False,acoustic,-10.504,32
0.539,0.725,0.686,False,acoustic,-6.075,25
0.697,0.786,0.654,False,acoustic,-18.692,36
0.412,0.956,0.747,False,acoustic,-10.272,36
0.175,0.901,0.277,False,acoustic,-9.851,36
0.12,0.888,0.54,False,acoustic,-13.778,45
0.339,0.741,0.444,False,acoustic,-11.076,29
0.81,0.461,0.676,False,acoustic,-4.172,16
0.392,0.899,0.664,False,acoustic,-11.005,33
0.319,0.0569,0.717,False,acoustic,-8.531,8
0.398,0.367,0.517,False,acoustic,-7.37,17
0.691,0.682,0.595,False,acoustic,-12.114,22
0.424,0.862,0.337,False,acoustic,-7.84,28
0.545,0.409,0.746,False,acoustic,-7.944,20
0.523,0.0684,0.71,False,acoustic,-6.276,13
0.0591,0.501,0.585,False,acoustic,-9.271,22
0.541,0.295,0.673,False,acoustic,-7.546,19
0.59,1.88e-05,0.491,False,acoustic,-4.526,12
0.332,0.414,0.643,False,acoustic,-6.086,20
0.827,0.696,0.495,True,acoustic,-6.372,7
0.562,0.324,0.582,False,acoustic,-5.499,18
0.798,0.0845,0.463,True,acoustic,-3.078,12
0.966,0.168,0.5,False,acoustic,-7.834,10
0.188,0.924,0.709,False,acoustic,-17.424,53
0.591,0.348,0.434,True,acoustic,-9.513,10
0.447,0.0025,0.424,True,acoustic,-3.338,6
0.414,0.841,0.606,False,acoustic,-10.031,31
0.757,0.416,0.488,False,acoustic,-5.867,15
0.858,0.021,0.782,False,acoustic,-5.774,16
0.371,0.814,0.664,False,acoustic,-7.988,32
0.444,0.835,0.601,False,acoustic,-6.148,31
0.554,0.469,0.652,False,acoustic,-8.281,20
0.168,0.904,0.47,False,acoustic,-9.899,38
0.863,0.176,0.673,False,acoustic,-8.864,13
0.521,0.26,0.655,False,acoustic,-8.736,17
0.624,0.915,0.287,False,acoustic,-20.674,43
0.316,0.976,0.456,False,acoustic,-11.248,38
0.517,0.935,0.676,False,acoustic,-11.443,31
0.431,0.935,0.58,False,acoustic,-9.34,32
0.473,0.481,0.809,False,acoustic,-5.689,24
0.219,0.95,0.422,False,acoustic,-8.245,38
0.405,0.0156,0.49,False,acoustic,-9.767,8
0.325,0.387,0.605,False,acoustic,-7.586,17
0.478,0.89,0.463,False,acoustic,-13.416,33
0.808,0.108,0.532,False,acoustic,-1.963,19
0.149,0.608,0.387,False,acoustic,-8.124,26
0.25,0.628,0.758,False,acoustic,-14.68,34
0.398,0.857,0.631,False,acoustic,-9.159,32
0.291,0.953,0.545,False,acoustic,-10.145,38
0.623,0.702,0.579,False,acoustic,-5.088,23
0.619,0.00135,0.524,False,acoustic,-4.039,14
0.328,0.921,0.747,False,acoustic,-11.531,38
0.405,0.555,0.422,False,acoustic,-15.182,29
0.489,0.764,0.539,False,acoustic,-9.749,26
0.234,0.891,0.737,False,acoustic,-9.052,38
0.27,0.832,0.642,False,acoustic,-11.316,36
0.463,0.284,0.731,False,acoustic,-10.113,18
0.374,0.817,0.587,False,acoustic,-8.987,30
0.134,0.498,0.277,False,acoustic,-11.923,20
0.867,0.862,0.676,False,acoustic,-10.572,11
0.709,0.3,0.673,False,acoustic,-11.49,18
0.523,0.732,0.602,False,acoustic,-10.831,24
0.172,0.821,0.582,False,acoustic,-11.294,36
0.257,0.952,0.489,False,acoustic,-10.145,38
0.359,0.772,0.696,False,acoustic,-9.724,32
0.7,0.0483,0.65,False,acoustic,-7.16,14
0.369,0.485,0.501,False,acoustic,-5.368,21
0.909,0.186,0.389,True,acoustic,-10.78,6
0.542,0.797,0.721,False,acoustic,-10.053,25
0.565,0.174,0.467,False,acoustic,-5.375,12
0.482,0.366,0.37,True,acoustic,-6.765,11
0.501,0.000546,0.336,False,acoustic,-6.312,8
0.29,0.000971,0.524,False,acoustic,-5.974,4
0.582,0.281,0.548,False,acoustic,-2.277,21
0.55,0.00332,0.459,False,acoustic,-6.481,10
0.647,0.827,0.316,True,acoustic,-9.414,13
0.856,0.521,0.741,True,acoustic,-5.116,8
0.901,0.0205,0.474,False,acoustic,-4.453,14
0.782,0.0339,0.629,False,acoustic,-4.614,16
0.331,0.0772,0.685,False,acoustic,-9.082,9
0.52,0.788,0.627,False,acoustic,-11.41,29
0.397,0.178,0.592,False,acoustic,-6.904,12
0.541,0.676,0.663,False,acoustic,-12.252,25
0.282,0.937,0.53,False,acoustic,-15.478,44
0.329,0.426,0.537,False,acoustic,-5.32,20
0.328,0.944,0.699,False,acoustic,-11.421,39
0.287,0.257,0.683,False,acoustic,-8.848,14
0.425,0.822,0.375,False,acoustic,-11.928,30
0.118,0.948,0.421,False,acoustic,-15.191,46
0.558,0.936,0.516,False,acoustic,-13.521,31
0.336,0.902,0.709,False,acoustic,-20.33,57
0.273,0.82,0.57,False,acoustic,-11.334,35
0.298,0.891,0.404,False,acoustic,-12.463,36
0.142,0.963,0.559,False,acoustic,-10.688,43
0.663,0.576,0.768,False,acoustic,-6.687,20
0.729,0.223,0.592,False,acoustic,-7.093,15
0.202,0.779,0.354,False,acoustic,-11.799,33
0.881,0.000791,0.495,False,acoustic,-3.21,17
0.14,0.14,0.356,False,acoustic,-10.476,4
0.501,0.279,0.417,False,acoustic,-10.353,15
0.975,0.111,0.731,False,acoustic,-6.217,13
0.0992,0.413,0.421,False,acoustic,-8.012,16
0.49,0.00921,0.6,False,acoustic,-5.127,11
0.363,0.189,0.501,False,acoustic,-4.661,15
0.324,0.0592,0.717,False,acoustic,-5.389,10
0.2,0.00511,0.578,False,acoustic,-5.494,2
0.537,0.036,0.636,False,acoustic,-5.162,13
0.433,0.992,0.516,False,acoustic,-18.858,49
0.577,0.468,0.379,False,acoustic,-7.229,17
0.824,0.669,0.821,False,acoustic,-13.622,18
0.147,0.296,0.371,False,acoustic,-8.942,10
0.225,0.871,0.507,False,acoustic,-10.917,35
0.642,0.28,0.452,False,acoustic,-5.229,15
0.282,0.769,0.456,False,acoustic,-8.768,28
0.64,0.879,0.351,False,acoustic,-11.997,21
0.18,0.9,0.294,False,acoustic,-9.848,36
0.922,0.636,0.638,True,acoustic,-9.678,4
0.644,0.018,0.382,False,acoustic,-4.938,12
0.29,0.609,0.651,False,acoustic,-7.8,25
0.922,0.451,0.582,False,acoustic,-7.047,9
0.797,0.744,0.461,False,acoustic,-6.565,13
0.865,0.326,0.712,False,acoustic,-2.773,16
0.892,0.0477,0.44,False,acoustic,-3.115,16
0.581,0.877,0.563,True,acoustic,-8.96,20
0.403,0.642,0.335,True,acoustic,-9.472,17
0.498,0.517,0.572,False,acoustic,-6.147,21
0.904,0.0172,0.654,False,acoustic,-4.436,16
0.586,0.0328,0.446,False,acoustic,-7.334,9
0.571,0.841,0.444,False,acoustic,-7.751,23
0.41,0.852,0.558,False,acoustic,-8.934,30
0.95,0.901,0.807,False,acoustic,-8.759,6
0.547,0.409,0.738,False,acoustic,-8.437,19
0.302,0.955,0.568,False,acoustic,-11.882,40
0.16,0.938,0.654,False,acoustic,-10.535,42
0.356,0.954,0.551,False,acoustic,-13.903,39
0.0771,0.868,0.484,False,acoustic,-13.097,41
0.139,0.912,0.309,False,acoustic,-13.101,42
0.471,0.742,0.627,False,acoustic,-6.994,27
0.48,5.53e-06,0.512,False,acoustic,-4.09,12
0.151,0.882,0.409,False,acoustic,-11.358,37
0.373,0.971,0.655,False,acoustic,-19.0,54
0.369,0.83,0.737,False,acoustic,-7.179,33
0.132,0.567,0.512,False,acoustic,-11.59,26
0.257,0.517,0.564,False,acoustic,-7.538,23
0.199,0.0166,0.464,False,acoustic,-7.466,2
0.148,0.76,0.614,False,acoustic,-9.375,33
0.164,0.751,0.292,False,acoustic,-11.569,32
0.192,0.758,0.652,False,acoustic,-9.836,33
0.369,0.93,0.747,False,acoustic,-10.528,38
0.775,0.837,0.621,False,acoustic,-13.328,19
0.775,0.00119,0.324,False,acoustic,-3.67,15
0.69,0.239,0.723,False,acoustic,-3.292,20
0.634,0.356,0.755,False,acoustic,-3.558,21
0.273,0.575,0.502,False,acoustic,-12.12,26
0.885,0.836,0.586,False,acoustic,-20.442,31
0.422,0.272,0.674,False,acoustic,-10.106,17
0.22,0.108,0.491,False,acoustic,-7.225,6
0.331,0.0182,0.405,False,acoustic,-9.506,4
0.408,0.867,0.667,False,acoustic,-16.177,41
0.411,0.719,0.675,False,acoustic,-13.493,34
0.243,0.31,0.602,False,acoustic,-7.344,16
0.437,0.618,0.439,False,acoustic,-5.071,24
0.434,0.863,0.608,False,acoustic,-12.729,33
0.537,0.782,0.556,False,acoustic,-5.425,26
0.79,0.0602,0.682,True,acoustic,-4.823,10
0.298,0.491,0.644,False,acoustic,-6.759,21
0.363,0.00193,0.554,False,acoustic,-8.074,6
0.914,0.345,0.565,True,acoustic,-9.124,3
0.609,0.61,0.879,False,acoustic,-5.146,24
0.844,0.305,0.425,True,acoustic,-4.649,8
0.636,0.973,0.49,False,acoustic,-13.405,26
0.492,0.217,0.279,False,acoustic,-8.52,13
0.372,0.938,0.503,False,acoustic,-7.493,33
0.611,0.854,0.531,False,acoustic,-13.246,25
0.689,0.0593,0.308,True,acoustic,-8.006,5
0.878,0.0882,0.721,False,acoustic,-4.473,17
0.538,0.956,0.773,False,acoustic,-9.482,31
0.667,0.000165,0.484,False,acoustic,-3.557,14
0.683,0.846,0.751,True,acoustic,-8.17,16
0.405,0.197,0.527,False,acoustic,-8.65,13
0.345,0.71,0.485,False,acoustic,-15.597,35
0.336,0.763,0.588,False,acoustic,-11.464,32
0.166,0.469,0.609,False,acoustic,-9.681,21
0.225,0.771,0.289,False,acoustic,-6.091,29
0.502,0.865,0.576,False,acoustic,-13.639,33
0.0562,0.00816,0.524,False,acoustic,-7.821,0
0.228,0.856,0.456,False,acoustic,-7.999,34
0.243,0.948,0.426,False,acoustic,-21.651,64
0.319,0.534,0.531,False,acoustic,-8.593,23
0.368,0.579,0.655,False,acoustic,-7.962,25
0.287,0.954,0.641,False,acoustic,-14.812,44
0.83,0.123,0.474,False,acoustic,-5.892,12
0.324,0.609,0.617,False,acoustic,-8.445,25
0.33,0.951,0.333,False,acoustic,-6.42,35
0.481,0.103,0.543,False,acoustic,-6.875,12
0.47,0.383,0.615,False,acoustic,-12.572,21
0.544,0.371,0.655,False,acoustic,-5.701,20
0.674,0.947,0.491,False,acoustic,-18.994,35
0.182,0.757,0.213,False,acoustic,-10.929,31
0.407,0.189,0.345,False,acoustic,-8.154,9
0.337,0.782,0.649,False,acoustic,-6.823,31
0.368,0.746,0.392,False,acoustic,-6.563,26
0.288,0.964,0.542,False,acoustic,-18.346,52
0.963,0.283,0.762,False,acoustic,-4.696,14
0.625,0.16,0.644,False,acoustic,-4.954,16
0.26,0.917,0.488,False,acoustic,-14.717,43
0.745,0.56,0.704,False,acoustic,-7.89,16
0.476,0.752,0.369,False,acoustic,-12.088,27
0.508,0.902,0.568,False,acoustic,-13.851,33
0.641,0.972,0.483,False,acoustic,-13.27,25
0.261,7.69e-05,0.419,False,acoustic,-4.782,5
0.549,0.0167,0.566,False,acoustic,-7.985,10
0.775,0.133,0.633,False,acoustic,-6.348,13
0.394,0.858,0.662,False,acoustic,-7.394,32
0.278,0.88,0.391,False,acoustic,-10.845,36
0.618,0.566,0.448,True,acoustic,-6.405,13
0.761,0.161,0.301,True,acoustic,-7.19,5
0.29,0.000971,0.524,False,acoustic,-5.974,5
0.618,0.942,0.479,False,acoustic,-12.619,25
0.452,0.000315,0.609,False,acoustic,-6.395,11
0.669,0.0278,0.608,False,acoustic,-13.99,18
0.961,0.361,0.555,True,acoustic,-12.851,6
0.867,0.721,0.446,False,acoustic,-5.065,11
0.838,0.0274,0.633,True,acoustic,-6.84,8
0.728,0.558,0.621,False,acoustic,-13.468,20
0.378,0.807,0.648,True,acoustic,-8.275,25
0.412,0.496,0.303,False,acoustic,-6.89,19
0.173,0.00805,0.335,True,acoustic,-6.48,0
0.628,0.241,0.443,False,afrobeat,-7.564,27
0.483,0.281,0.58,False,afrobeat,-7.528,29
0.717,0.238,0.805,False,afrobeat,-5.211,32
0.484,0.399,0.582,False,afrobeat,-4.988,33
0.476,0.881,0.776,False,afrobeat,-9.513,44
0.679,0.679,0.711,False,afrobeat,-8.238,31
0.599,0.19,0.637,False,afrobeat,-6.851,29
0.914,0.243,0.79,False,afrobeat,-6.358,27
0.913,0.00375,0.797,False,afrobeat,-10.537,29
0.676,0.194,0.506,False,afrobeat,-5.877,25
0.764,0.0626,0.788,False,afrobeat,-9.068,30
0.717,0.0507,0.708,False,afrobeat,-6.419,28
0.728,0.148,0.619,False,afrobeat,-6.548,28
0.872,0.393,0.844,False,afrobeat,-4.06,29
0.594,0.178,0.66,False,afrobeat,-6.177,29
0.529,0.0469,0.606,False,afrobeat,-7.785,24
0.443,0.946,0.67,False,afrobeat,-10.77,46
0.549,0.101,0.772,False,afrobeat,-7.159,29
0.662,0.849,0.434,False,afrobeat,-5.945,33
0.657,0.0528,0.755,False,afrobeat,-5.066,29
0.26,0.676,0.437,False,afrobeat,-7.6,41
0.847,0.125,0.789,False,afrobeat,-6.363,29
0.658,0.0875,0.763,False,afrobeat,-7.085,28
0.62,0.325,0.518,False,afrobeat,-5.548,30
0.347,0.0518,0.637,False,afrobeat,-7.032,24
0.952,0.268,0.87,False,afrobeat,-8.372,26
0.925,0.0529,0.633,False,afrobeat,-5.523,27
0.278,0.638,0.428,False,afrobeat,-10.214,40
0.82,0.563,0.83,False,afrobeat,-5.25,31
0.614,0.263,0.817,False,afrobeat,-6.922,32
0.651,0.585,0.526,False,afrobeat,-4.373,34
0.521,0.108,0.573,False,afrobeat,-4.346,27
0.8,0.43,0.651,False,afrobeat,-6.625,29
0.977,0.441,0.721,False,afrobeat,-6.597,21
0.706,0.76,0.753,False,afrobeat,-5.511,34
0.228,0.299,0.571,False,afrobeat,-8.18,27
0.902,0.667,0.715,False,afrobeat,-6.102,24
0.54,0.35,0.634,False,afrobeat,-9.583,31
0.704,0.703,0.731,False,afrobeat,-6.252,33
0.583,0.00631,0.776,False,afrobeat,-4.704,29
0.358,0.129,0.486,False,afrobeat,-5.237,26
0.732,0.0191,0.77,False,afrobeat,-6.487,29
0.725,0.142,0.611,False,afrobeat,-7.341,27
0.554,0.733,0.674,False,afrobeat,-6.658,39
0.7,0.442,0.692,False,afrobeat,-4.948,33
0.978,0.73,0.717,False,afrobeat,-5.138,19
